year,pa_code,pa_area,pa_cropland,pa_pctcrop,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_pctallo_ag,cvp_pctallo_mi
2007,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2008,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2009,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2010,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2011,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2012,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2013,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2014,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2015,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2016,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2017,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2018,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2019,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2020,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
2021,103,17867.85724707579,6.781500053824857,.00037953627,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,41431.3006234616,13082.89986602962,28348.4007506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41431.3006234616,13082.89986602962,28348.40075599402,1,1,1,,,,
1993,104,4220.333768319283,294.3641140758991,.069749013,82083.0868996568,58417.56960894912,23665.5162451975,82083.0868996568,58417.56960894912,23665.5162451975,82083.4252586849,58417.56960894912,23665.85460422561,1.08135774731636,0,1.08135774731636,1.736800491809845,0,1.736800491809845,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,1,1,1,,1,,
1994,104,4220.333768319283,294.3641140758991,.069749013,82083.39498232678,58417.56960894912,23665.82432786748,82083.39498232678,58417.56960894912,23665.82432786748,82083.4252586849,58417.56960894912,23665.85460422561,1.389440417289734,0,1.389440417289734,1.868748307228088,0,1.868748307228088,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999136,1,.99997002,,.5,,
1995,104,4220.333768319283,294.3641140758991,.069749013,82083.0656243749,58417.56960894912,23665.4949699156,82083.0656243749,58417.56960894912,23665.4949699156,82083.4252586849,58417.56960894912,23665.85460422561,1.060082465410233,0,1.060082465410233,2.000695943832397,0,2.000695943832397,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,1,1,1,,1,,
1996,104,4220.333768319283,294.3641140758991,.069749013,82083.00650360063,58417.56960894912,23665.43584914133,82083.00650360063,58417.56960894912,23665.43584914133,82083.4252586849,58417.56960894912,23665.85460422561,1.000961691141129,0,1.000961691141129,2.132643759250641,0,2.132643759250641,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,1,1,1,,1,,
1997,104,4220.333768319283,294.3641140758991,.069749013,82082.89358090237,58417.56960894912,23665.32292644307,82082.89358090237,58417.56960894912,23665.32292644307,82083.4252586849,58417.56960894912,23665.85460422561,.8880389928817749,0,.8880389928817749,2.263568639755249,0,2.263568639755249,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,1,1,1,,1,,
1998,104,4220.333768319283,294.3641140758991,.069749013,82083.10183330253,58417.56960894912,23665.53117884323,82083.10183330253,58417.56960894912,23665.53117884323,82083.4252586849,58417.56960894912,23665.85460422561,1.096291393041611,0,1.096291393041611,2.395516335964203,0,2.395516335964203,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,1,1,1,,1,,
1999,104,4220.333768319283,294.3641140758991,.069749013,82083.09058197215,58417.56960894912,23665.51992751285,82083.09058197215,58417.56960894912,23665.51992751285,82083.4252586849,58417.56960894912,23665.85460422561,1.085040062665939,0,1.085040062665939,3.242436766624451,0,3.242436766624451,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,1,1,1,,1,,
2000,104,4220.333768319283,294.3641140758991,.069749013,82083.01980068162,58417.56960894912,23665.44914622232,82083.01980068162,58417.56960894912,23665.44914622232,82083.4252586849,58417.56960894912,23665.85460422561,1.014258772134781,0,1.014258772134781,3.33960747718811,0,3.33960747718811,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999827,1,.99999398,,.89999998,,
2001,104,4220.333768319283,294.3641140758991,.069749013,82083.9172498472,58417.56960894912,23666.34659538791,82083.9172498472,58417.56960894912,23666.34659538791,82083.4252586849,58417.56960894912,23665.85460422561,1.911707937717438,0,1.911707937717438,4.239716291427612,0,4.239716291427612,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998945,1,.9999634,,.38999999,,
2002,104,4220.333768319283,294.3641140758991,.069749013,82083.41196160391,58417.56960894912,23665.84130714461,82083.41196160391,58417.56960894912,23665.84130714461,82083.4252586849,58417.56960894912,23665.85460422561,1.406419694423676,0,1.406419694423676,4.316429972648621,0,4.316429972648621,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999481,1,.999982,,.69999999,,
2003,104,4220.333768319283,294.3641140758991,.069749013,82083.56968520954,58417.56960894912,23665.99903075024,82083.56968520954,58417.56960894912,23665.99903075024,82083.4252586849,58417.56960894912,23665.85460422561,1.564143300056458,0,1.564143300056458,4.393143653869629,0,4.393143653869629,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999827,1,.99999398,,.89999998,,
2004,104,4220.333768319283,294.3641140758991,.069749013,82083.66951541975,58417.56960894912,23666.09886096045,82083.66951541975,58417.56960894912,23666.09886096045,82083.4252586849,58417.56960894912,23665.85460422561,1.66397351026535,0,1.66397351026535,4.469857692718506,0,4.469857692718506,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999392,1,.99997902,,.64999998,,
2005,104,4220.333768319283,294.3641140758991,.069749013,82083.57439028099,58417.56960894912,23666.00373582169,82083.57439028099,58417.56960894912,23666.00373582169,82083.4252586849,58417.56960894912,23665.85460422561,1.568848371505737,0,1.568848371505737,4.546571373939514,0,4.546571373939514,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999827,1,.99999398,,.89999998,,
2006,104,4220.333768319283,294.3641140758991,.069749013,82083.59893869236,58417.56960894912,23666.02828423306,82083.59893869236,58417.56960894912,23666.02828423306,82083.4252586849,58417.56960894912,23665.85460422561,1.593396782875061,0,1.593396782875061,4.613056540489197,0,4.613056540489197,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,1,1,1,,1,,
2007,104,4220.333768319283,294.3641140758991,.069749013,82084.24701695517,58417.56960894912,23666.67636249587,82084.24701695517,58417.56960894912,23666.67636249587,82083.4252586849,58417.56960894912,23665.85460422561,2.241475045681,0,2.241475045681,4.679542064666748,0,4.679542064666748,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999309,1,.99997598,,.60000002,,
2008,104,4220.333768319283,294.3641140758991,.069749013,82084.72468828037,58417.56960894912,23667.15403382108,82084.72468828037,58417.56960894912,23667.15403382108,82083.4252586849,58417.56960894912,23665.85460422561,2.719146370887756,0,2.719146370887756,4.746027231216431,0,4.746027231216431,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998873,1,.99996102,,.34999999,,
2009,104,4220.333768319283,294.3641140758991,.069749013,82084.23617475107,58417.56960894912,23666.66552029178,82084.23617475107,58417.56960894912,23666.66552029178,82083.4252586849,58417.56960894912,23665.85460422561,2.230632841587067,0,2.230632841587067,4.812512516975403,0,4.812512516975403,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998963,1,.999964,,.40000001,,
2010,104,4220.333768319283,294.3641140758991,.069749013,82084.54568933323,58417.56960894912,23666.97503487393,82084.54568933323,58417.56960894912,23666.97503487393,82083.4252586849,58417.56960894912,23665.85460422561,2.540147423744202,0,2.540147423744202,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999136,1,.99997002,,.5,,
2011,104,4220.333768319283,294.3641140758991,.069749013,82084.32004849985,58417.56960894912,23666.74939404055,82084.32004849985,58417.56960894912,23666.74939404055,82083.4252586849,58417.56960894912,23665.85460422561,2.314506590366364,0,2.314506590366364,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999654,1,.99998802,,.80000001,,
2012,104,4220.333768319283,294.3641140758991,.069749013,82084.03221832588,58417.56960894912,23666.46156386659,82084.03221832588,58417.56960894912,23666.46156386659,82083.4252586849,58417.56960894912,23665.85460422561,2.026676416397095,0,2.026676416397095,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999392,1,.99997902,,.64999998,,
2013,104,4220.333768319283,294.3641140758991,.069749013,82084.57044230774,58417.56960894912,23666.99978784844,82084.57044230774,58417.56960894912,23666.99978784844,82083.4252586849,58417.56960894912,23665.85460422561,2.564900398254395,0,2.564900398254395,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998873,1,.99996102,,.34999999,,
2014,104,4220.333768319283,294.3641140758991,.069749013,82084.90307329968,58417.56960894912,23667.33241884038,82084.90307329968,58417.56960894912,23667.33241884038,82083.4252586849,58417.56960894912,23665.85460422561,2.897531390190125,0,2.897531390190125,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998355,1,.99994302,,.050000001,,
2015,104,4220.333768319283,294.3641140758991,.069749013,82084.29652290419,58417.56960894912,23666.72586844489,82084.29652290419,58417.56960894912,23666.72586844489,82083.4252586849,58417.56960894912,23665.85460422561,2.290980994701385,0,2.290980994701385,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998617,1,.99995202,,.2,,
2016,104,4220.333768319283,294.3641140758991,.069749013,82083.84524123743,58417.56960894912,23666.27458677813,82083.84524123743,58417.56960894912,23666.27458677813,82083.4252586849,58417.56960894912,23665.85460422561,1.839699327945709,0,1.839699327945709,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999309,1,.99997598,,.60000002,,
2017,104,4220.333768319283,294.3641140758991,.069749013,82083.68813138083,58417.56960894912,23666.11747692153,82083.68813138083,58417.56960894912,23666.11747692153,82083.4252586849,58417.56960894912,23665.85460422561,1.682589471340179,0,1.682589471340179,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999738,1,.999991,,.85000002,,
2018,104,4220.333768319283,294.3641140758991,.069749013,82084.39533023909,58417.56960894912,23666.82467577979,82084.39533023909,58417.56960894912,23666.82467577979,82083.4252586849,58417.56960894912,23665.85460422561,2.389788329601288,0,2.389788329601288,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998873,1,.99996102,,.34999999,,
2019,104,4220.333768319283,294.3641140758991,.069749013,82084.31411598995,58417.56960894912,23666.74346153066,82084.31411598995,58417.56960894912,23666.74346153066,82083.4252586849,58417.56960894912,23665.85460422561,2.308574080467224,0,2.308574080467224,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99999565,1,.99998498,,.75,,
2020,104,4220.333768319283,294.3641140758991,.069749013,82084.47859029844,58417.56960894912,23666.90793583915,82084.47859029844,58417.56960894912,23666.90793583915,82083.4252586849,58417.56960894912,23665.85460422561,2.473048388957977,0,2.473048388957977,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998617,1,.99995202,,.2,,
2021,104,4220.333768319283,294.3641140758991,.069749013,82084.67927359417,58417.56960894912,23667.10861913487,82084.67927359417,58417.56960894912,23667.10861913487,82083.4252586849,58417.56960894912,23665.85460422561,2.673731684684753,0,2.673731684684753,5.937648296356201,0,5.937648296356201,1.419716775417328,0,1.419716775417328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82082.00560789369,58417.56960894912,23664.43603836559,.99998355,1,.99994302,,.050000001,,
1993,201,4367.1896400302,399.8267508000135,.091552414,225577.9162506051,104269.3680865765,121308.5444872342,225577.9162506051,104269.3680865765,121308.5444872342,222998.2620336302,104269.3680865765,118728.8918574117,15740.80176731944,0,15740.80176731944,16133.76018805429,0,16133.76018805429,13139.94779841602,0,13139.94779841602,0,0,0,0,0,0,21.20133924484253,0,21.20133924484253,0,0,0,0,0,0,209837.1188012846,104269.3680865765,105567.7457638718,1,1,1,,1,,1
1994,201,4367.1896400302,399.8267508000135,.091552414,224663.991416458,104269.3680865765,120394.6227048449,224663.991416458,104269.3680865765,120394.6227048449,222998.2620336302,104269.3680865765,118728.8918574117,14826.87998493016,0,14826.87998493016,17343.9666085206,0,17343.9666085206,13139.94779841602,0,13139.94779841602,0,0,0,0,0,0,21.20133924484253,0,21.20133924484253,0,0,0,0,0,0,209837.1188012846,104269.3680865765,105567.7457638718,.98544884,1,.94461942,,.5,,.75
1995,201,4367.1896400302,399.8267508000135,.091552414,222065.0981741883,104269.3680865765,117795.7275096886,222065.0981741883,104269.3680865765,117795.7275096886,222998.2620336302,104269.3680865765,118728.8918574117,12227.98478977382,0,12227.98478977382,20415.81509456784,0,20415.81509456784,13139.94779841602,0,13139.94779841602,0,0,0,0,0,0,21.20133924484253,0,21.20133924484253,0,0,0,0,0,0,209837.1188012846,104269.3680865765,105567.7457638718,.99999541,1,.99999106,,1,,.94999999
1996,201,4367.1896400302,399.8267508000135,.091552414,225725.9760456048,104269.3680865765,121456.6062353589,225725.9760456048,104269.3680865765,121456.6062353589,222998.2620336302,104269.3680865765,118728.8918574117,15888.8635154441,0,15888.8635154441,22331.85789740831,0,22331.85789740831,13139.94779841602,0,13139.94779841602,0,0,0,0,0,0,21.20133924484253,0,21.20133924484253,0,0,0,0,0,0,209837.1188012846,104269.3680865765,105567.7457638718,1,1,1,,1,,1
1997,201,4367.1896400302,399.8267508000135,.091552414,226984.155373577,104269.3680865765,122714.7876385264,226984.155373577,104269.3680865765,122714.7876385264,222998.2620336302,104269.3680865765,118728.8918574117,17147.04491861165,0,17147.04491861165,22877.63074459881,0,22877.63074459881,13139.94779841602,0,13139.94779841602,0,0,0,0,0,0,21.20133924484253,0,21.20133924484253,0,0,0,0,0,0,209837.1188012846,104269.3680865765,105567.7457638718,.99999541,1,.99999106,,1,,.94999999
1998,201,4367.1896400302,399.8267508000135,.091552414,225876.0355417542,104269.3680865765,121606.6658535786,225876.0355417542,104269.3680865765,121606.6658535786,222998.2620336302,104269.3680865765,118728.8918574117,16038.92313366383,0,16038.92313366383,23430.52885626256,0,23430.52885626256,13139.94779841602,0,13139.94779841602,0,0,0,0,0,0,21.20133924484253,0,21.20133924484253,0,0,0,0,0,0,209837.1188012846,104269.3680865765,105567.7457638718,1,1,1,,1,,1
1999,201,4367.1896400302,399.8267508000135,.091552414,228046.1923710667,104269.3680865765,123776.824636016,228046.1923710667,104269.3680865765,123776.824636016,222998.2620336302,104269.3680865765,118728.8918574117,18209.08191610128,0,18209.08191610128,25879.77766275406,0,25879.77766275406,13139.94779841602,0,13139.94779841602,0,0,0,0,0,0,21.20133924484253,0,21.20133924484253,0,0,0,0,0,0,209837.1188012846,104269.3680865765,105567.7457638718,.99999541,1,.99999106,,1,,.94999999
